talker_id,token_class,codec_id,source_code_rule,observed_count,observed_in_final_support,observed_as_sampled_token,notes
0,ordinary_codec,0,identity,0,0,0,
1,ordinary_codec,1,identity,0,0,0,
2,ordinary_codec,2,identity,8,1,1,
3,ordinary_codec,3,identity,0,0,0,
4,ordinary_codec,4,identity,0,1,0,
5,ordinary_codec,5,identity,0,1,0,
6,ordinary_codec,6,identity,0,0,0,
7,ordinary_codec,7,identity,0,1,0,
8,ordinary_codec,8,identity,0,1,0,
9,ordinary_codec,9,identity,0,0,0,
10,ordinary_codec,10,identity,0,0,0,
11,ordinary_codec,11,identity,0,0,0,
12,ordinary_codec,12,identity,0,1,0,
13,ordinary_codec,13,identity,0,1,0,
14,ordinary_codec,14,identity,0,0,0,
15,ordinary_codec,15,identity,0,1,0,
16,ordinary_codec,16,identity,0,0,0,
17,ordinary_codec,17,identity,0,1,0,
18,ordinary_codec,18,identity,0,1,0,
19,ordinary_codec,19,identity,0,1,0,
20,ordinary_codec,20,identity,0,0,0,
21,ordinary_codec,21,identity,0,0,0,
22,ordinary_codec,22,identity,0,1,0,
23,ordinary_codec,23,identity,0,0,0,
24,ordinary_codec,24,identity,0,0,0,
25,ordinary_codec,25,identity,0,0,0,
26,ordinary_codec,26,identity,0,1,0,
27,ordinary_codec,27,identity,0,0,0,
28,ordinary_codec,28,identity,0,1,0,
29,ordinary_codec,29,identity,0,0,0,
30,ordinary_codec,30,identity,0,1,0,
31,ordinary_codec,31,identity,0,0,0,
32,ordinary_codec,32,identity,0,0,0,
33,ordinary_codec,33,identity,0,1,0,
34,ordinary_codec,34,identity,0,1,0,
35,ordinary_codec,35,identity,0,1,0,
36,ordinary_codec,36,identity,1,1,1,
37,ordinary_codec,37,identity,0,0,0,
38,ordinary_codec,38,identity,2,1,1,
39,ordinary_codec,39,identity,0,0,0,
40,ordinary_codec,40,identity,0,0,0,
41,ordinary_codec,41,identity,0,1,0,
42,ordinary_codec,42,identity,0,1,0,
43,ordinary_codec,43,identity,0,1,0,
44,ordinary_codec,44,identity,0,1,0,
45,ordinary_codec,45,identity,0,0,0,
46,ordinary_codec,46,identity,0,1,0,
47,ordinary_codec,47,identity,0,1,0,
48,ordinary_codec,48,identity,0,0,0,
49,ordinary_codec,49,identity,0,1,0,
50,ordinary_codec,50,identity,0,1,0,
51,ordinary_codec,51,identity,0,1,0,
52,ordinary_codec,52,identity,0,0,0,
53,ordinary_codec,53,identity,0,1,0,
54,ordinary_codec,54,identity,0,0,0,
55,ordinary_codec,55,identity,0,1,0,
56,ordinary_codec,56,identity,0,1,0,
57,ordinary_codec,57,identity,0,0,0,
58,ordinary_codec,58,identity,0,1,0,
59,ordinary_codec,59,identity,0,1,0,
60,ordinary_codec,60,identity,1,1,1,
61,ordinary_codec,61,identity,0,1,0,
62,ordinary_codec,62,identity,0,0,0,
63,ordinary_codec,63,identity,0,0,0,
64,ordinary_codec,64,identity,0,0,0,
65,ordinary_codec,65,identity,0,1,0,
66,ordinary_codec,66,identity,0,1,0,
67,ordinary_codec,67,identity,0,0,0,
68,ordinary_codec,68,identity,0,1,0,
69,ordinary_codec,69,identity,0,1,0,
70,ordinary_codec,70,identity,0,0,0,
71,ordinary_codec,71,identity,0,1,0,
72,ordinary_codec,72,identity,0,1,0,
73,ordinary_codec,73,identity,0,1,0,
74,ordinary_codec,74,identity,0,1,0,
75,ordinary_codec,75,identity,0,0,0,
76,ordinary_codec,76,identity,0,0,0,
77,ordinary_codec,77,identity,0,1,0,
78,ordinary_codec,78,identity,0,0,0,
79,ordinary_codec,79,identity,0,1,0,
80,ordinary_codec,80,identity,0,1,0,
81,ordinary_codec,81,identity,0,1,0,
82,ordinary_codec,82,identity,0,1,0,
83,ordinary_codec,83,identity,1,1,1,
84,ordinary_codec,84,identity,0,0,0,
85,ordinary_codec,85,identity,0,0,0,
86,ordinary_codec,86,identity,0,1,0,
87,ordinary_codec,87,identity,0,1,0,
88,ordinary_codec,88,identity,3,1,1,
89,ordinary_codec,89,identity,0,0,0,
90,ordinary_codec,90,identity,0,0,0,
91,ordinary_codec,91,identity,0,1,0,
92,ordinary_codec,92,identity,0,1,0,
93,ordinary_codec,93,identity,0,0,0,
94,ordinary_codec,94,identity,0,0,0,
95,ordinary_codec,95,identity,0,1,0,
96,ordinary_codec,96,identity,0,1,0,
97,ordinary_codec,97,identity,0,1,0,
98,ordinary_codec,98,identity,0,1,0,
99,ordinary_codec,99,identity,0,1,0,
100,ordinary_codec,100,identity,4,1,1,
101,ordinary_codec,101,identity,0,1,0,
102,ordinary_codec,102,identity,0,1,0,
103,ordinary_codec,103,identity,0,1,0,
104,ordinary_codec,104,identity,0,1,0,
105,ordinary_codec,105,identity,0,1,0,
106,ordinary_codec,106,identity,0,0,0,
107,ordinary_codec,107,identity,0,0,0,
108,ordinary_codec,108,identity,0,1,0,
109,ordinary_codec,109,identity,0,1,0,
110,ordinary_codec,110,identity,0,1,0,
111,ordinary_codec,111,identity,0,1,0,
112,ordinary_codec,112,identity,0,1,0,
113,ordinary_codec,113,identity,1,1,1,
114,ordinary_codec,114,identity,0,1,0,
115,ordinary_codec,115,identity,0,0,0,
116,ordinary_codec,116,identity,0,0,0,
117,ordinary_codec,117,identity,0,0,0,
118,ordinary_codec,118,identity,0,1,0,
119,ordinary_codec,119,identity,0,0,0,
120,ordinary_codec,120,identity,0,1,0,
121,ordinary_codec,121,identity,0,1,0,
122,ordinary_codec,122,identity,0,1,0,
123,ordinary_codec,123,identity,0,1,0,
124,ordinary_codec,124,identity,0,0,0,
125,ordinary_codec,125,identity,0,0,0,
126,ordinary_codec,126,identity,0,1,0,
127,ordinary_codec,127,identity,0,1,0,
128,ordinary_codec,128,identity,0,0,0,
129,ordinary_codec,129,identity,0,1,0,
130,ordinary_codec,130,identity,0,1,0,
131,ordinary_codec,131,identity,0,0,0,
132,ordinary_codec,132,identity,0,1,0,
133,ordinary_codec,133,identity,0,0,0,
134,ordinary_codec,134,identity,0,0,0,
135,ordinary_codec,135,identity,0,1,0,
136,ordinary_codec,136,identity,0,1,0,
137,ordinary_codec,137,identity,0,1,0,
138,ordinary_codec,138,identity,0,1,0,
139,ordinary_codec,139,identity,0,1,0,
140,ordinary_codec,140,identity,0,1,0,
141,ordinary_codec,141,identity,0,0,0,
142,ordinary_codec,142,identity,0,1,0,
143,ordinary_codec,143,identity,0,0,0,
144,ordinary_codec,144,identity,0,1,0,
145,ordinary_codec,145,identity,0,0,0,
146,ordinary_codec,146,identity,0,1,0,
147,ordinary_codec,147,identity,0,1,0,
148,ordinary_codec,148,identity,0,1,0,
149,ordinary_codec,149,identity,0,1,0,
150,ordinary_codec,150,identity,0,1,0,
151,ordinary_codec,151,identity,0,0,0,
152,ordinary_codec,152,identity,0,1,0,
153,ordinary_codec,153,identity,2,1,1,
154,ordinary_codec,154,identity,0,1,0,
155,ordinary_codec,155,identity,0,0,0,
156,ordinary_codec,156,identity,0,1,0,
157,ordinary_codec,157,identity,0,1,0,
158,ordinary_codec,158,identity,0,1,0,
159,ordinary_codec,159,identity,0,0,0,
160,ordinary_codec,160,identity,0,0,0,
161,ordinary_codec,161,identity,0,1,0,
162,ordinary_codec,162,identity,0,1,0,
163,ordinary_codec,163,identity,0,1,0,
164,ordinary_codec,164,identity,0,1,0,
165,ordinary_codec,165,identity,0,1,0,
166,ordinary_codec,166,identity,0,1,0,
167,ordinary_codec,167,identity,0,0,0,
168,ordinary_codec,168,identity,1,1,1,
169,ordinary_codec,169,identity,0,0,0,
170,ordinary_codec,170,identity,0,1,0,
171,ordinary_codec,171,identity,0,0,0,
172,ordinary_codec,172,identity,0,0,0,
173,ordinary_codec,173,identity,0,0,0,
174,ordinary_codec,174,identity,0,0,0,
175,ordinary_codec,175,identity,0,1,0,
176,ordinary_codec,176,identity,0,1,0,
177,ordinary_codec,177,identity,0,1,0,
178,ordinary_codec,178,identity,0,1,0,
179,ordinary_codec,179,identity,0,0,0,
180,ordinary_codec,180,identity,0,1,0,
181,ordinary_codec,181,identity,0,1,0,
182,ordinary_codec,182,identity,0,1,0,
183,ordinary_codec,183,identity,0,0,0,
184,ordinary_codec,184,identity,0,0,0,
185,ordinary_codec,185,identity,0,1,0,
186,ordinary_codec,186,identity,0,1,0,
187,ordinary_codec,187,identity,0,1,0,
188,ordinary_codec,188,identity,0,1,0,
189,ordinary_codec,189,identity,0,1,0,
190,ordinary_codec,190,identity,0,1,0,
191,ordinary_codec,191,identity,0,1,0,
192,ordinary_codec,192,identity,0,0,0,
193,ordinary_codec,193,identity,0,0,0,
194,ordinary_codec,194,identity,0,1,0,
195,ordinary_codec,195,identity,0,0,0,
196,ordinary_codec,196,identity,0,0,0,
197,ordinary_codec,197,identity,0,1,0,
198,ordinary_codec,198,identity,0,0,0,
199,ordinary_codec,199,identity,0,0,0,
200,ordinary_codec,200,identity,0,1,0,
201,ordinary_codec,201,identity,0,1,0,
202,ordinary_codec,202,identity,0,0,0,
203,ordinary_codec,203,identity,0,0,0,
204,ordinary_codec,204,identity,0,1,0,
205,ordinary_codec,205,identity,0,0,0,
206,ordinary_codec,206,identity,0,1,0,
207,ordinary_codec,207,identity,0,0,0,
208,ordinary_codec,208,identity,0,1,0,
209,ordinary_codec,209,identity,0,1,0,
210,ordinary_codec,210,identity,0,1,0,
211,ordinary_codec,211,identity,0,1,0,
212,ordinary_codec,212,identity,0,0,0,
213,ordinary_codec,213,identity,0,1,0,
214,ordinary_codec,214,identity,0,1,0,
215,ordinary_codec,215,identity,0,1,0,
216,ordinary_codec,216,identity,0,1,0,
217,ordinary_codec,217,identity,0,1,0,
218,ordinary_codec,218,identity,0,0,0,
219,ordinary_codec,219,identity,0,0,0,
220,ordinary_codec,220,identity,0,1,0,
221,ordinary_codec,221,identity,0,0,0,
222,ordinary_codec,222,identity,0,1,0,
223,ordinary_codec,223,identity,2,1,1,
224,ordinary_codec,224,identity,0,0,0,
225,ordinary_codec,225,identity,0,0,0,
226,ordinary_codec,226,identity,0,1,0,
227,ordinary_codec,227,identity,0,1,0,
228,ordinary_codec,228,identity,0,1,0,
229,ordinary_codec,229,identity,0,1,0,
230,ordinary_codec,230,identity,0,1,0,
231,ordinary_codec,231,identity,0,0,0,
232,ordinary_codec,232,identity,0,1,0,
233,ordinary_codec,233,identity,0,1,0,
234,ordinary_codec,234,identity,0,0,0,
235,ordinary_codec,235,identity,0,0,0,
236,ordinary_codec,236,identity,0,1,0,
237,ordinary_codec,237,identity,0,0,0,
238,ordinary_codec,238,identity,0,1,0,
239,ordinary_codec,239,identity,0,0,0,
240,ordinary_codec,240,identity,0,1,0,
241,ordinary_codec,241,identity,0,1,0,
242,ordinary_codec,242,identity,0,0,0,
243,ordinary_codec,243,identity,1,1,1,
244,ordinary_codec,244,identity,0,1,0,
245,ordinary_codec,245,identity,0,1,0,
246,ordinary_codec,246,identity,0,0,0,
247,ordinary_codec,247,identity,0,1,0,
248,ordinary_codec,248,identity,0,0,0,
249,ordinary_codec,249,identity,0,1,0,
250,ordinary_codec,250,identity,0,1,0,
251,ordinary_codec,251,identity,0,0,0,
252,ordinary_codec,252,identity,0,0,0,
253,ordinary_codec,253,identity,0,0,0,
254,ordinary_codec,254,identity,0,1,0,
255,ordinary_codec,255,identity,0,1,0,
256,ordinary_codec,256,identity,0,0,0,
257,ordinary_codec,257,identity,0,1,0,
258,ordinary_codec,258,identity,0,0,0,
259,ordinary_codec,259,identity,0,1,0,
260,ordinary_codec,260,identity,0,1,0,
261,ordinary_codec,261,identity,0,0,0,
262,ordinary_codec,262,identity,0,0,0,
263,ordinary_codec,263,identity,0,0,0,
264,ordinary_codec,264,identity,0,1,0,
265,ordinary_codec,265,identity,0,1,0,
266,ordinary_codec,266,identity,0,0,0,
267,ordinary_codec,267,identity,0,0,0,
268,ordinary_codec,268,identity,0,0,0,
269,ordinary_codec,269,identity,0,0,0,
270,ordinary_codec,270,identity,0,1,0,
271,ordinary_codec,271,identity,0,1,0,
272,ordinary_codec,272,identity,0,0,0,
273,ordinary_codec,273,identity,0,0,0,
274,ordinary_codec,274,identity,0,1,0,
275,ordinary_codec,275,identity,0,1,0,
276,ordinary_codec,276,identity,0,0,0,
277,ordinary_codec,277,identity,0,0,0,
278,ordinary_codec,278,identity,0,1,0,
279,ordinary_codec,279,identity,0,0,0,
280,ordinary_codec,280,identity,0,0,0,
281,ordinary_codec,281,identity,0,1,0,
282,ordinary_codec,282,identity,0,0,0,
283,ordinary_codec,283,identity,0,1,0,
284,ordinary_codec,284,identity,0,1,0,
285,ordinary_codec,285,identity,1,1,1,
286,ordinary_codec,286,identity,0,1,0,
287,ordinary_codec,287,identity,0,0,0,
288,ordinary_codec,288,identity,1,1,1,
289,ordinary_codec,289,identity,0,0,0,
290,ordinary_codec,290,identity,0,1,0,
291,ordinary_codec,291,identity,1,1,1,
292,ordinary_codec,292,identity,0,0,0,
293,ordinary_codec,293,identity,0,1,0,
294,ordinary_codec,294,identity,0,1,0,
295,ordinary_codec,295,identity,0,1,0,
296,ordinary_codec,296,identity,0,1,0,
297,ordinary_codec,297,identity,0,0,0,
298,ordinary_codec,298,identity,0,1,0,
299,ordinary_codec,299,identity,0,1,0,
300,ordinary_codec,300,identity,0,1,0,
301,ordinary_codec,301,identity,0,1,0,
302,ordinary_codec,302,identity,0,1,0,
303,ordinary_codec,303,identity,0,1,0,
304,ordinary_codec,304,identity,0,0,0,
305,ordinary_codec,305,identity,0,0,0,
306,ordinary_codec,306,identity,0,0,0,
307,ordinary_codec,307,identity,0,1,0,
308,ordinary_codec,308,identity,0,1,0,
309,ordinary_codec,309,identity,0,1,0,
310,ordinary_codec,310,identity,0,1,0,
311,ordinary_codec,311,identity,0,1,0,
312,ordinary_codec,312,identity,1,1,1,
313,ordinary_codec,313,identity,2,1,1,
314,ordinary_codec,314,identity,0,1,0,
315,ordinary_codec,315,identity,0,1,0,
316,ordinary_codec,316,identity,0,1,0,
317,ordinary_codec,317,identity,0,1,0,
318,ordinary_codec,318,identity,0,1,0,
319,ordinary_codec,319,identity,0,1,0,
320,ordinary_codec,320,identity,0,0,0,
321,ordinary_codec,321,identity,0,1,0,
322,ordinary_codec,322,identity,0,1,0,
323,ordinary_codec,323,identity,0,1,0,
324,ordinary_codec,324,identity,0,1,0,
325,ordinary_codec,325,identity,0,0,0,
326,ordinary_codec,326,identity,0,0,0,
327,ordinary_codec,327,identity,0,0,0,
328,ordinary_codec,328,identity,0,1,0,
329,ordinary_codec,329,identity,0,0,0,
330,ordinary_codec,330,identity,0,1,0,
331,ordinary_codec,331,identity,0,0,0,
332,ordinary_codec,332,identity,0,0,0,
333,ordinary_codec,333,identity,0,0,0,
334,ordinary_codec,334,identity,0,0,0,
335,ordinary_codec,335,identity,0,1,0,
336,ordinary_codec,336,identity,0,0,0,
337,ordinary_codec,337,identity,0,0,0,
338,ordinary_codec,338,identity,0,0,0,
339,ordinary_codec,339,identity,0,1,0,
340,ordinary_codec,340,identity,0,1,0,
341,ordinary_codec,341,identity,0,1,0,
342,ordinary_codec,342,identity,0,1,0,
343,ordinary_codec,343,identity,2,1,1,
344,ordinary_codec,344,identity,0,1,0,
345,ordinary_codec,345,identity,1,1,1,
346,ordinary_codec,346,identity,0,1,0,
347,ordinary_codec,347,identity,0,0,0,
348,ordinary_codec,348,identity,0,1,0,
349,ordinary_codec,349,identity,0,1,0,
350,ordinary_codec,350,identity,0,0,0,
351,ordinary_codec,351,identity,0,0,0,
352,ordinary_codec,352,identity,0,1,0,
353,ordinary_codec,353,identity,0,1,0,
354,ordinary_codec,354,identity,0,1,0,
355,ordinary_codec,355,identity,0,0,0,
356,ordinary_codec,356,identity,0,1,0,
357,ordinary_codec,357,identity,0,1,0,
358,ordinary_codec,358,identity,0,1,0,
359,ordinary_codec,359,identity,0,1,0,
360,ordinary_codec,360,identity,0,0,0,
361,ordinary_codec,361,identity,0,0,0,
362,ordinary_codec,362,identity,0,1,0,
363,ordinary_codec,363,identity,0,0,0,
364,ordinary_codec,364,identity,0,1,0,
365,ordinary_codec,365,identity,0,0,0,
366,ordinary_codec,366,identity,0,1,0,
367,ordinary_codec,367,identity,1,1,1,
368,ordinary_codec,368,identity,0,1,0,
369,ordinary_codec,369,identity,0,1,0,
370,ordinary_codec,370,identity,0,0,0,
371,ordinary_codec,371,identity,0,0,0,
372,ordinary_codec,372,identity,3,1,1,
373,ordinary_codec,373,identity,0,1,0,
374,ordinary_codec,374,identity,1,1,1,
375,ordinary_codec,375,identity,0,1,0,
376,ordinary_codec,376,identity,0,0,0,
377,ordinary_codec,377,identity,1,1,1,
378,ordinary_codec,378,identity,0,0,0,
379,ordinary_codec,379,identity,0,1,0,
380,ordinary_codec,380,identity,0,1,0,
381,ordinary_codec,381,identity,0,0,0,
382,ordinary_codec,382,identity,0,0,0,
383,ordinary_codec,383,identity,0,1,0,
384,ordinary_codec,384,identity,0,0,0,
385,ordinary_codec,385,identity,0,1,0,
386,ordinary_codec,386,identity,0,0,0,
387,ordinary_codec,387,identity,0,0,0,
388,ordinary_codec,388,identity,1,1,1,
389,ordinary_codec,389,identity,0,0,0,
390,ordinary_codec,390,identity,0,1,0,
391,ordinary_codec,391,identity,0,1,0,
392,ordinary_codec,392,identity,0,1,0,
393,ordinary_codec,393,identity,0,1,0,
394,ordinary_codec,394,identity,0,0,0,
395,ordinary_codec,395,identity,0,1,0,
396,ordinary_codec,396,identity,0,1,0,
397,ordinary_codec,397,identity,1,1,1,
398,ordinary_codec,398,identity,0,1,0,
399,ordinary_codec,399,identity,0,1,0,
400,ordinary_codec,400,identity,0,1,0,
401,ordinary_codec,401,identity,0,1,0,
402,ordinary_codec,402,identity,0,0,0,
403,ordinary_codec,403,identity,0,1,0,
404,ordinary_codec,404,identity,0,0,0,
405,ordinary_codec,405,identity,0,1,0,
406,ordinary_codec,406,identity,0,1,0,
407,ordinary_codec,407,identity,0,0,0,
408,ordinary_codec,408,identity,0,0,0,
409,ordinary_codec,409,identity,0,1,0,
410,ordinary_codec,410,identity,0,1,0,
411,ordinary_codec,411,identity,0,0,0,
412,ordinary_codec,412,identity,0,1,0,
413,ordinary_codec,413,identity,0,0,0,
414,ordinary_codec,414,identity,0,1,0,
415,ordinary_codec,415,identity,0,0,0,
416,ordinary_codec,416,identity,0,1,0,
417,ordinary_codec,417,identity,0,1,0,
418,ordinary_codec,418,identity,0,1,0,
419,ordinary_codec,419,identity,0,0,0,
420,ordinary_codec,420,identity,0,1,0,
421,ordinary_codec,421,identity,0,1,0,
422,ordinary_codec,422,identity,0,1,0,
423,ordinary_codec,423,identity,0,1,0,
424,ordinary_codec,424,identity,0,1,0,
425,ordinary_codec,425,identity,0,0,0,
426,ordinary_codec,426,identity,0,1,0,
427,ordinary_codec,427,identity,0,0,0,
428,ordinary_codec,428,identity,0,1,0,
429,ordinary_codec,429,identity,0,1,0,
430,ordinary_codec,430,identity,0,0,0,
431,ordinary_codec,431,identity,0,0,0,
432,ordinary_codec,432,identity,0,0,0,
433,ordinary_codec,433,identity,0,0,0,
434,ordinary_codec,434,identity,0,1,0,
435,ordinary_codec,435,identity,0,0,0,
436,ordinary_codec,436,identity,0,1,0,
437,ordinary_codec,437,identity,0,1,0,
438,ordinary_codec,438,identity,0,0,0,
439,ordinary_codec,439,identity,0,1,0,
440,ordinary_codec,440,identity,0,1,0,
441,ordinary_codec,441,identity,0,0,0,
442,ordinary_codec,442,identity,0,0,0,
443,ordinary_codec,443,identity,0,0,0,
444,ordinary_codec,444,identity,0,0,0,
445,ordinary_codec,445,identity,0,0,0,
446,ordinary_codec,446,identity,0,0,0,
447,ordinary_codec,447,identity,0,0,0,
448,ordinary_codec,448,identity,0,1,0,
449,ordinary_codec,449,identity,0,1,0,
450,ordinary_codec,450,identity,0,1,0,
451,ordinary_codec,451,identity,0,0,0,
452,ordinary_codec,452,identity,0,1,0,
453,ordinary_codec,453,identity,0,1,0,
454,ordinary_codec,454,identity,0,1,0,
455,ordinary_codec,455,identity,0,0,0,
456,ordinary_codec,456,identity,0,0,0,
457,ordinary_codec,457,identity,0,0,0,
458,ordinary_codec,458,identity,0,0,0,
459,ordinary_codec,459,identity,0,1,0,
460,ordinary_codec,460,identity,0,0,0,
461,ordinary_codec,461,identity,0,0,0,
462,ordinary_codec,462,identity,0,0,0,
463,ordinary_codec,463,identity,0,0,0,
464,ordinary_codec,464,identity,1,1,1,
465,ordinary_codec,465,identity,0,0,0,
466,ordinary_codec,466,identity,0,1,0,
467,ordinary_codec,467,identity,0,1,0,
468,ordinary_codec,468,identity,0,1,0,
469,ordinary_codec,469,identity,0,1,0,
470,ordinary_codec,470,identity,0,1,0,
471,ordinary_codec,471,identity,0,0,0,
472,ordinary_codec,472,identity,0,1,0,
473,ordinary_codec,473,identity,0,1,0,
474,ordinary_codec,474,identity,0,0,0,
475,ordinary_codec,475,identity,0,1,0,
476,ordinary_codec,476,identity,0,1,0,
477,ordinary_codec,477,identity,0,0,0,
478,ordinary_codec,478,identity,0,1,0,
479,ordinary_codec,479,identity,0,1,0,
480,ordinary_codec,480,identity,0,1,0,
481,ordinary_codec,481,identity,1,1,1,
482,ordinary_codec,482,identity,0,0,0,
483,ordinary_codec,483,identity,0,0,0,
484,ordinary_codec,484,identity,0,0,0,
485,ordinary_codec,485,identity,0,1,0,
486,ordinary_codec,486,identity,1,1,1,
487,ordinary_codec,487,identity,0,0,0,
488,ordinary_codec,488,identity,0,0,0,
489,ordinary_codec,489,identity,0,1,0,
490,ordinary_codec,490,identity,0,0,0,
491,ordinary_codec,491,identity,0,0,0,
492,ordinary_codec,492,identity,0,1,0,
493,ordinary_codec,493,identity,1,1,1,
494,ordinary_codec,494,identity,0,1,0,
495,ordinary_codec,495,identity,0,1,0,
496,ordinary_codec,496,identity,0,0,0,
497,ordinary_codec,497,identity,0,1,0,
498,ordinary_codec,498,identity,0,0,0,
499,ordinary_codec,499,identity,0,0,0,
500,ordinary_codec,500,identity,0,0,0,
501,ordinary_codec,501,identity,0,0,0,
502,ordinary_codec,502,identity,0,1,0,
503,ordinary_codec,503,identity,0,0,0,
504,ordinary_codec,504,identity,0,1,0,
505,ordinary_codec,505,identity,0,0,0,
506,ordinary_codec,506,identity,0,1,0,
507,ordinary_codec,507,identity,0,0,0,
508,ordinary_codec,508,identity,0,1,0,
509,ordinary_codec,509,identity,0,0,0,
510,ordinary_codec,510,identity,0,1,0,
511,ordinary_codec,511,identity,0,1,0,
512,ordinary_codec,512,identity,1,1,1,
513,ordinary_codec,513,identity,0,1,0,
514,ordinary_codec,514,identity,0,0,0,
515,ordinary_codec,515,identity,0,1,0,
516,ordinary_codec,516,identity,0,0,0,
517,ordinary_codec,517,identity,0,1,0,
518,ordinary_codec,518,identity,0,0,0,
519,ordinary_codec,519,identity,0,1,0,
520,ordinary_codec,520,identity,0,0,0,
521,ordinary_codec,521,identity,0,1,0,
522,ordinary_codec,522,identity,0,1,0,
523,ordinary_codec,523,identity,0,1,0,
524,ordinary_codec,524,identity,0,0,0,
525,ordinary_codec,525,identity,2,1,1,
526,ordinary_codec,526,identity,0,0,0,
527,ordinary_codec,527,identity,0,0,0,
528,ordinary_codec,528,identity,0,1,0,
529,ordinary_codec,529,identity,0,1,0,
530,ordinary_codec,530,identity,0,1,0,
531,ordinary_codec,531,identity,0,1,0,
532,ordinary_codec,532,identity,0,0,0,
533,ordinary_codec,533,identity,0,1,0,
534,ordinary_codec,534,identity,0,1,0,
535,ordinary_codec,535,identity,0,1,0,
536,ordinary_codec,536,identity,0,1,0,
537,ordinary_codec,537,identity,0,1,0,
538,ordinary_codec,538,identity,0,0,0,
539,ordinary_codec,539,identity,0,1,0,
540,ordinary_codec,540,identity,0,1,0,
541,ordinary_codec,541,identity,0,1,0,
542,ordinary_codec,542,identity,0,0,0,
543,ordinary_codec,543,identity,0,0,0,
544,ordinary_codec,544,identity,0,1,0,
545,ordinary_codec,545,identity,0,1,0,
546,ordinary_codec,546,identity,0,1,0,
547,ordinary_codec,547,identity,0,0,0,
548,ordinary_codec,548,identity,0,1,0,
549,ordinary_codec,549,identity,0,1,0,
550,ordinary_codec,550,identity,1,1,1,
551,ordinary_codec,551,identity,0,0,0,
552,ordinary_codec,552,identity,0,0,0,
553,ordinary_codec,553,identity,0,1,0,
554,ordinary_codec,554,identity,0,1,0,
555,ordinary_codec,555,identity,0,0,0,
556,ordinary_codec,556,identity,0,1,0,
557,ordinary_codec,557,identity,0,1,0,
558,ordinary_codec,558,identity,4,1,1,
559,ordinary_codec,559,identity,0,1,0,
560,ordinary_codec,560,identity,0,0,0,
561,ordinary_codec,561,identity,0,0,0,
562,ordinary_codec,562,identity,0,1,0,
563,ordinary_codec,563,identity,0,0,0,
564,ordinary_codec,564,identity,0,0,0,
565,ordinary_codec,565,identity,1,1,1,
566,ordinary_codec,566,identity,0,0,0,
567,ordinary_codec,567,identity,0,0,0,
568,ordinary_codec,568,identity,2,1,1,
569,ordinary_codec,569,identity,0,1,0,
570,ordinary_codec,570,identity,0,0,0,
571,ordinary_codec,571,identity,0,0,0,
572,ordinary_codec,572,identity,2,1,1,
573,ordinary_codec,573,identity,0,0,0,
574,ordinary_codec,574,identity,0,0,0,
575,ordinary_codec,575,identity,1,1,1,
576,ordinary_codec,576,identity,0,1,0,
577,ordinary_codec,577,identity,0,0,0,
578,ordinary_codec,578,identity,0,1,0,
579,ordinary_codec,579,identity,0,0,0,
580,ordinary_codec,580,identity,0,1,0,
581,ordinary_codec,581,identity,0,1,0,
582,ordinary_codec,582,identity,0,0,0,
583,ordinary_codec,583,identity,0,0,0,
584,ordinary_codec,584,identity,0,0,0,
585,ordinary_codec,585,identity,0,0,0,
586,ordinary_codec,586,identity,0,0,0,
587,ordinary_codec,587,identity,0,0,0,
588,ordinary_codec,588,identity,0,1,0,
589,ordinary_codec,589,identity,0,0,0,
590,ordinary_codec,590,identity,0,1,0,
591,ordinary_codec,591,identity,0,1,0,
592,ordinary_codec,592,identity,0,0,0,
593,ordinary_codec,593,identity,0,0,0,
594,ordinary_codec,594,identity,0,1,0,
595,ordinary_codec,595,identity,0,1,0,
596,ordinary_codec,596,identity,0,1,0,
597,ordinary_codec,597,identity,0,0,0,
598,ordinary_codec,598,identity,0,1,0,
599,ordinary_codec,599,identity,0,1,0,
600,ordinary_codec,600,identity,0,1,0,
601,ordinary_codec,601,identity,0,0,0,
602,ordinary_codec,602,identity,0,1,0,
603,ordinary_codec,603,identity,0,0,0,
604,ordinary_codec,604,identity,0,1,0,
605,ordinary_codec,605,identity,0,0,0,
606,ordinary_codec,606,identity,0,0,0,
607,ordinary_codec,607,identity,0,1,0,
608,ordinary_codec,608,identity,0,1,0,
609,ordinary_codec,609,identity,0,1,0,
610,ordinary_codec,610,identity,0,1,0,
611,ordinary_codec,611,identity,0,0,0,
612,ordinary_codec,612,identity,0,0,0,
613,ordinary_codec,613,identity,0,1,0,
614,ordinary_codec,614,identity,0,0,0,
615,ordinary_codec,615,identity,0,0,0,
616,ordinary_codec,616,identity,0,0,0,
617,ordinary_codec,617,identity,0,1,0,
618,ordinary_codec,618,identity,0,1,0,
619,ordinary_codec,619,identity,0,0,0,
620,ordinary_codec,620,identity,0,1,0,
621,ordinary_codec,621,identity,0,1,0,
622,ordinary_codec,622,identity,0,1,0,
623,ordinary_codec,623,identity,0,1,0,
624,ordinary_codec,624,identity,0,1,0,
625,ordinary_codec,625,identity,0,0,0,
626,ordinary_codec,626,identity,0,0,0,
627,ordinary_codec,627,identity,0,1,0,
628,ordinary_codec,628,identity,0,0,0,
629,ordinary_codec,629,identity,0,0,0,
630,ordinary_codec,630,identity,0,1,0,
631,ordinary_codec,631,identity,0,0,0,
632,ordinary_codec,632,identity,0,1,0,
633,ordinary_codec,633,identity,0,1,0,
