V_mean_over_keys,entropy,p_max,ordinary_mass,support
0.26533566924339663,1.2683132441805969,0.6421433924631093,0.9999999999999999,50
0.6403144669179004,0.6464416726722878,0.7759951410498159,1.0,50
0.0292728393159344,0.0963129123902195,0.9816107185008943,1.0,51
0.0030723160087379312,0.011116039603528704,0.9987623609046753,0.9999999999999997,50
0.08917443753068986,0.28663444083333867,0.940125002950936,1.0000000000000002,50
0.009695811804969798,0.03357511273721449,0.9957523438425742,0.9999999999999996,50
0.0022134384202979487,0.01375966551620142,0.9984666487358078,1.0,53
0.4507016299346985,0.511080964377749,0.8573363111353397,1.0000000000000002,51
0.009452366394994397,0.08373358969715207,0.9842774323369744,0.9999999999999999,51
0.05191052297727371,0.20661212303010765,0.948209670714002,1.0000000000000002,50
0.08407053607836687,0.2049815249689978,0.9618557463280574,1.0,51
0.014673625611252841,0.06346519108558714,0.9883783062361101,0.9999999999999997,51
0.1427154296004091,0.5297812550791846,0.8470197994515224,1.0,51
0.0007592352955314902,0.007451707079398025,0.9992399838718867,1.0,51
0.621787633132642,1.1458705089233494,0.5967889398133825,1.0,50
0.0031663811883220136,0.010451800274438827,0.9988860967387184,1.0,50
0.041913632880720315,0.10100716462253038,0.9820361177571812,1.0000000000000002,52
0.27037679144223925,0.6217544326387057,0.8073113915198862,0.9999999999999998,52
0.00036948014734860537,0.002926434236744617,0.9997142571789536,0.9999999999999996,50
0.26702974607977764,0.6920188848599879,0.5346018680575105,0.9999999999999999,51
0.010378945824386508,0.035336481408503685,0.9952279190677937,0.9999999999999999,50
0.004854994910918134,0.064073374316228,0.9883215099476453,1.0,52
0.5160236847526177,0.7704656377595227,0.6474865469121633,1.0000000000000002,50
0.012619551078717789,0.0272827055102208,0.9961422914729886,0.9999999999999998,52
0.0009024336868451579,0.0021695822797567336,0.9997883043529058,0.9999999690804877,51
0.9126427410596047,0.9646540301139827,0.5856710292970887,0.9999999968084998,50
0.0064036933350901165,0.02027500187491081,0.9970566186741134,0.9999992981979048,51
0.33767656849529604,1.1837822408902914,0.5569538828004249,0.9869017001307818,50
0.035733731341248284,0.3373902768436937,0.9005029593725016,0.09949704062749827,53
0.12128200274126238,1.0024217899694134,0.6555430612855201,0.9999999999999998,50
0.4345982577222895,1.2958470751369175,0.48592488542184215,1.0,51
0.4236336100836617,0.5669126643779907,0.7517480344251676,0.9999999999999999,50
0.698491666418605,0.5676436824116402,0.7723496801893273,1.0,51
0.5124422947785126,0.7158701524508128,0.49847423759842324,1.0000000000000004,50
0.2264214464533753,0.8420259338966404,0.5484155154885454,0.9999999999999999,50
0.003866654202449803,0.01605249211154068,0.9982355439567635,1.0000000000000002,52
0.003059632048894358,0.01842604494739025,0.9978065264472363,1.0000000000000002,50
0.040257071810472035,0.06593175894564318,0.9893394081463814,0.9999999999999999,50
0.041933251268878424,0.28365273137525576,0.9225338114116882,1.0,50
0.008109882505426363,0.045810958959615,0.9922515042717516,1.0000000000000002,50
0.33988611225825116,0.4253718249108152,0.9036215289582653,1.0,51
0.07060578574411892,0.22410561059196119,0.9413708822696897,0.9999999999999998,50
0.002070849708153359,0.018596299696881965,0.9976944865438874,0.9999999999999997,53
0.5933689938865291,1.2704526699021554,0.6069658640013882,1.0,50
0.3444739353420151,0.4354275858617467,0.9114626252329985,0.9999999999999998,52
0.14055988538735276,0.2577695542328654,0.9398455925721125,0.9999999999999998,51
0.01506255821330037,0.04546384852914304,0.9939007253403556,1.0000000000000002,50
0.3951705388138588,0.9827580961883955,0.5593888821655186,0.9999999999999998,50
0.012806666313492636,0.06022683302880906,0.9900418529282484,1.0,50
0.18589045193913026,0.5322579922141601,0.7771449524665053,0.9999999999999997,50
0.023080660025684208,0.13324384513142826,0.9743184946459094,1.0000000000000004,50
0.004090006165752235,0.052797121037196956,0.990964150041382,1.0000000000000002,50
0.12328950689692242,0.24382402772307102,0.9426653643251737,0.9999999999999999,51
0.0012845823043212668,0.011712241698886999,0.9986264409232721,1.0000000000000004,50
0.007447355252766976,0.014903372605990756,0.9979950191391229,0.9999998995010043,50
0.0009964084943510309,0.0020962866270979943,0.9997887781548599,0.9999999998718719,50
5.090093012173957e-06,6.437580764328014e-05,0.9999953870606321,0.9999999905024014,51
0.4455197898533382,1.0349028428536662,0.541828788015784,0.9997730050970032,51
0.0040407137377038976,0.05750515315852557,0.9918117173705197,0.00818828262948044,50
